ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
476,2316,-3680,-2122,8698,-1,-1628,-1060,-3772,18457,1044,-1
308,1568,-3880,-2794,11139,-1,-2492,-452,-5316,18914,808,-1
412,940,-4284,-2600,12983,-1,-412,-248,-7932,17523,714,-1
1004,824,-3472,-2514,13204,-1,-604,208,-8992,14217,179,-1
64,1324,-2712,-1786,12450,-1,-220,-28,-8292,10133,160,-1
-60,1484,-2808,86,11548,-1,-588,-728,-7788,5513,448,-1
508,1900,-2308,1065,9604,-1,-2788,-1044,-8564,2572,-208,-1
-320,2568,-2208,2294,7729,-1,-1788,-808,-8692,791,-340,-1
-180,1832,-1996,4113,6186,-1,-232,-632,-7460,-1939,235,-1
-696,2240,-2120,3963,5135,-1,-256,-620,-6372,-4458,402,-1
-376,2032,-1880,4053,4501,-1,-312,-756,-5164,-5505,424,-1
-256,1748,-1292,4360,4486,-1,-192,-132,-1920,-4296,56,-1
456,648,-1360,4423,5172,-1,-436,-716,-3416,-3460,72,-1
-384,1540,-1300,3910,5629,-1,-356,-400,-1252,-1492,-221,-1
-928,924,-980,3577,6451,-1,628,-156,-1824,-13,-265,-1
-2152,1188,-988,3270,6978,-1,2104,-128,-1216,979,-278,-1
-4152,1476,-76,3438,7139,-1,2256,120,-1500,368,-392,-1
-7788,1464,520,3912,7019,-1,3740,-32,928,-1514,-551,-1
-12588,1008,1300,3777,6510,-1,7032,188,4188,-6747,-395,-1
-18660,332,3036,3767,5305,-1,12504,240,11848,-16928,-701,-1
-25336,1016,3932,3976,3149,-1,20896,652,20112,-30653,-1573,-1
-30572,812,3428,3841,260,-1,23268,-832,20368,-31288,-1396,-1
-32768,3672,2944,5644,-3501,-1,32767,-1300,22136,-17946,239,-1
-32768,4956,3300,6634,-6505,-1,32767,-848,28808,-1215,299,-1
-32768,4032,3292,6070,-6504,-1,32767,476,24500,9830,1147,-1
-32768,1936,2032,3780,-4300,-1,27768,1940,18772,9184,1254,-1
-32768,-1928,2656,617,-1370,-1,26216,3972,15384,2414,914,-1
-32768,-3400,4652,-1978,1842,-1,26380,4188,15740,-8138,833,-1
-32768,-4068,3068,-1672,4850,-1,32767,3224,21780,-12310,-87,-1
-32768,-5888,1380,-2357,7593,-1,32767,2336,23564,-9037,-141,-1
-32768,-6816,-1364,-4259,9122,-1,32767,1220,24956,-3597,147,-1
-32768,-4736,-1020,-5687,9267,-1,32180,1464,21500,405,510,-1
-32768,-3592,-2920,-6529,8286,-1,28052,1564,15704,-56,624,-1
-32500,-700,-1020,-5593,6125,-1,25156,2132,13452,-1942,534,-1
-28236,1452,388,-4476,3602,-1,22440,1288,12948,-2740,834,-1
-24324,864,-872,-4633,1734,-1,18512,1048,12196,-1486,853,-1
-19740,1444,-2028,-3059,286,-1,15000,928,10364,1559,1057,-1
-14580,4,-3764,-2381,332,-1,10088,540,8372,4485,1194,-1
-9180,-616,-4608,-1587,1083,-1,6580,-192,6608,7303,1031,-1
-4644,-576,-4580,-2371,2837,-1,3664,-348,4248,10146,922,-1
-660,148,-3840,-3296,5145,-1,140,-500,1968,13205,724,-1
2112,-1564,-2940,-2942,8043,-1,-1088,-824,-776,15458,517,-1
3560,-724,-2696,-5063,10348,-1,-1892,-244,-3652,17267,210,-1
3808,-1772,-3116,-7342,11488,-1,-1692,-560,-5692,17670,-38,-1
2720,-2664,-3592,-7740,10926,-1,-932,-492,-8000,16097,212,-1
3276,-2936,-3400,-5444,9179,-1,-1704,-556,-8596,12918,82,-1
2000,-1212,-2892,-4123,4873,-1,-212,-952,-9896,8946,46,-1
1244,-984,-2640,-948,555,-1,-1208,-1072,-8656,5098,56,-1
760,-1028,-2660,2005,-3122,-1,-2152,-1076,-8028,1345,150,-1
1656,-2036,-1024,4382,-6000,-1,-228,-584,-8164,-1549,157,-1
1260,-1188,-1836,5388,-7072,-1,-524,-460,-6616,-4091,225,-1
816,172,-1244,6330,-6915,-1,332,-424,-5244,-5091,333,-1
-160,316,-908,6487,-6558,-1,1136,-512,-4208,-4843,43,-1
148,132,-1184,6186,-5835,-1,452,-396,-1448,-3645,-37,-1
-400,1000,-832,5442,-4892,-1,1096,-388,-1476,-1568,-169,-1
-948,960,-1148,4593,-4010,-1,300,-544,-1148,76,-85,-1
-1288,496,-1044,4182,-3029,-1,452,-8,-796,2199,-127,-1
-2028,1224,-772,3165,-2510,-1,552,-180,-1800,2933,-414,-1
-3896,608,-652,2443,-1739,-1,1628,12,-1504,2425,-402,-1
-6488,392,-108,2468,-1538,-1,2604,-120,-1404,950,-622,-1
-10864,120,396,2377,-1872,-1,5932,-96,656,-1605,-644,-1
-17248,-1120,1492,2876,-2713,-1,11408,532,5708,-9286,-225,-1
-26656,-2452,2748,3444,-4835,-1,22588,1848,17388,-27619,-825,-1
-32768,-2536,2488,4316,-7800,-1,24588,-224,21284,-32768,-1490,-1
-32768,-424,2860,4412,-10175,-1,32164,288,19400,-22651,385,-1
-32768,-952,5300,8456,-13607,-1,32767,84,27364,-7490,1687,-1
-32768,-2956,1388,6859,-16316,-1,32767,-60,31312,3028,1298,-1
-32768,-2580,4880,7437,-16264,-1,32767,2752,21636,12031,1363,-1
-32768,-8296,648,470,-13965,-1,32767,5784,15900,9739,416,-1
-32768,-8140,1980,-3284,-12854,-1,30812,6264,13408,1121,372,-1
-32768,-7996,1764,-5443,-13833,-1,32767,5032,17576,-7862,-57,-1
-32768,-8172,1468,-5959,-15762,-1,32767,2528,19232,-13322,-262,-1
-32768,-8412,-2008,-9745,-16151,-1,32767,1492,26420,-7969,-615,-1
-32768,-10196,-3544,-12359,-15348,-1,32767,652,25144,-1206,232,-1
-32768,-8820,-2216,-14721,-14266,-1,29220,1028,19152,2740,751,-1
-32768,-7364,-1668,-13500,-11870,-1,24472,2032,13016,3559,1195,-1
-28020,-3868,-1884,-13695,-9784,-1,18956,1816,9868,3502,1404,-1
-20100,-1524,-2892,-9741,-7188,-1,13500,1340,8936,4049,1238,-1
-14340,1352,-4052,-7746,-4725,-1,8740,1040,7616,4605,1025,-1
-9220,3052,-4460,-5534,-2100,-1,5492,140,6016,5831,1058,-1
-4592,4964,-4176,-4212,977,-1,2112,-244,3388,7405,997,-1
-980,5800,-2776,-3419,3554,-1,-2736,-1208,3056,9963,628,-1
-48,5672,-3648,-3387,6352,-1,-2032,-1724,88,14254,458,-1
