ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
32,5944,-11884,-17620,-26070,-1,8468,-340,17272,-330,10017,-1
-264,7740,-12488,-18844,-25998,-1,9020,-244,15408,2162,10191,-1
-940,6552,-11268,-20714,-26544,-1,8332,-372,13392,4531,10343,-1
-3408,5684,-15244,-25840,-26689,-1,1956,636,12956,3648,9619,-1
-2268,10712,-13324,-27627,-30810,-1,6740,-248,7720,4154,8403,-1
-516,11584,-14340,-23001,-31241,-1,4292,-468,7444,3505,7607,-1
-384,12288,-13780,-26294,-32768,-1,2904,-1036,8568,2607,7342,-1
-952,11868,-13544,-24584,-32654,-1,4660,-1968,8368,2280,7711,-1
-2928,15416,-14676,-29844,-32768,-1,4580,-3060,9716,1283,8261,-1
-3940,16068,-13920,-29105,-31980,-1,5384,-3424,10380,665,8568,-1
-3904,18692,-16232,-27361,-29899,-1,6160,-3800,12172,391,9040,-1
-3120,17864,-17708,-28154,-28035,-1,5676,-4540,13236,624,9266,-1
-3116,18828,-17076,-26533,-26324,-1,6856,-4832,12440,1528,9670,-1
