ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-13576,9388,2920,20947,-4984,-1,-7540,2120,-20816,144,-32768,-1
-14352,9900,2652,20546,-5128,-1,-7576,2032,-19796,644,-32768,-1
-15164,10820,2160,20290,-5256,-1,-7636,1956,-19584,659,-32768,-1
-15800,11940,1648,20028,-5248,-1,-7012,2088,-18976,651,-32768,-1
-15216,12512,1096,19683,-4934,-1,-6360,2976,-18416,634,-32768,-1
-15136,12056,484,19364,-4389,-1,-5400,3616,-17656,507,-32575,-1
-14848,12068,356,19175,-3567,-1,-4840,3664,-17284,448,-31025,-1
-14476,12100,84,19176,-2713,-1,-4856,3024,-17256,6,-29580,-1
-13728,12044,-212,19102,-1845,-1,-5040,2256,-16756,-562,-28485,-1
-13168,11692,-524,19165,-967,-1,-4864,1808,-16020,-1382,-27956,-1
-12676,11384,-936,19396,-143,-1,-4656,1248,-16440,-1592,-27219,-1
-12268,11448,-1192,19528,791,-1,-4360,720,-17252,-2127,-26429,-1
-11952,11196,-1148,19694,1580,-1,-4244,636,-18272,-2452,-25376,-1
-11852,11472,-1424,19757,2529,-1,-3740,620,-18792,-2543,-24372,-1
-12196,11500,-1644,20010,3260,-1,-3940,664,-18544,-2188,-23531,-1
-12272,12136,-2096,20615,4108,-1,-4204,332,-17732,-2005,-22888,-1
-12328,12636,-2128,21287,4796,-1,-4828,20,-17440,-2160,-22461,-1
-12512,13376,-1652,21199,5492,-1,-5112,-296,-17616,-2488,-22187,-1
-11832,13560,-1624,22181,6198,-1,-5280,-316,-17464,-2545,-21849,-1
-11568,14220,-2276,22590,7051,-1,-4664,700,-17300,-2711,-21436,-1
-11584,14448,-3404,22814,8133,-1,-3516,1464,-17908,-2478,-20844,-1
-10316,15120,-3272,23101,9509,-1,-1708,1908,-17728,-1808,-19737,-1
-10092,15312,-3608,23776,10952,-1,-800,1816,-16872,-1343,-18608,-1
-10228,16280,-3700,23468,12133,-1,-824,1244,-16404,-1651,-17357,-1
-8420,15440,-3980,24763,13272,-1,-1436,192,-17904,-2548,-16096,-1
