ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-20692,6592,1456,13601,-17863,-1,1668,-1956,-19444,-726,3405,-1
-18512,6056,1208,11529,-15695,-1,1996,-2904,-18680,-999,3572,-1
-16724,5648,1100,9701,-13551,-1,2704,-3204,-17996,-944,3620,-1
-15364,5600,1372,7851,-11409,-1,2724,-2980,-17384,-921,3630,-1
-14228,5468,1716,5944,-9249,-1,2964,-2604,-17024,-815,3594,-1
-13352,5292,2020,4252,-7242,-1,3040,-2172,-16964,-731,3430,-1
-13220,5244,2404,2425,-5352,-1,3180,-2116,-17268,-726,3311,-1
-13228,5660,2140,947,-3367,-1,3592,-2068,-17780,-680,3193,-1
-13568,5736,1996,-261,-1470,-1,3948,-2240,-18504,-403,2951,-1
-13848,5736,2048,-1253,380,-1,3692,-2644,-19004,-282,2714,-1
-14092,5708,1864,-2057,2170,-1,3416,-3428,-19620,-328,2332,-1
-14780,5664,1884,-2779,4015,-1,2968,-4020,-20156,-402,1863,-1
-15352,5528,1868,-3309,5636,-1,2780,-4372,-19876,-523,1391,-1
-15704,5516,1776,-3643,7185,-1,2968,-4204,-19464,-820,1000,-1
-16084,5556,2016,-3822,8628,-1,3016,-3816,-19272,-1354,820,-1
-16196,5556,1900,-3950,9856,-1,3444,-3156,-19500,-1649,784,-1
-16384,5264,1844,-4298,11068,-1,3532,-2392,-19416,-1785,763,-1
-16596,4800,1784,-4888,12286,-1,3620,-1644,-19216,-1673,696,-1
-22712,7972,2692,-8119,14735,-1,3980,-1092,-18988,-1373,647,-1
-16852,2708,788,-7234,14639,-1,4132,-728,-19004,-1143,850,-1
-17772,3744,1308,-7454,14912,-1,4444,-576,-19352,-894,1166,-1
-17648,2776,1172,-8761,16019,-1,4900,-772,-19768,-405,1650,-1
-18368,2100,1704,-9804,16660,-1,5036,-1016,-19968,252,2238,-1
-18340,1668,1508,-10288,17325,-1,5276,-1432,-20248,973,2650,-1
-18188,2440,1500,-11558,17618,-1,4852,-1964,-20292,1587,2898,-1
-17788,2192,1604,-12065,17828,-1,4404,-2212,-20368,2034,2992,-1
-17532,2412,1772,-12142,17734,-1,4144,-1768,-21504,2186,2769,-1
-18580,2824,1580,-12318,17244,-1,3972,-748,-23780,2104,2247,-1
-19480,2572,1744,-12051,16461,-1,4520,936,-25424,2859,1823,-1
-20264,3036,2236,-11608,15015,-1,4036,1816,-24548,4678,1799,-1
-20372,3244,2304,-10706,13307,-1,3096,2216,-24640,5546,2022,-1
-19880,4196,1992,-9590,11973,-1,1452,1784,-23160,5863,2418,-1
-18560,4840,1528,-8440,10409,-1,-340,1312,-22396,4830,3003,-1
-17392,5224,216,-7598,9141,-1,-1604,1136,-22496,3286,3411,-1
-17096,5096,-664,-7199,7428,-1,-1516,2024,-26564,671,2741,-1
-18440,5052,-908,-6559,4959,-1,368,2804,-31020,-1709,1484,-1
-20708,5088,-524,-5934,1658,-1,4392,1652,-32688,3069,1178,-1
-20940,5664,-552,-4824,-1606,-1,2168,-1172,-26788,7881,1387,-1
-18260,6964,-1108,-3261,-3828,-1,-944,-3780,-20532,4747,1958,-1
-14804,7776,-2304,-1896,-5162,-1,-3100,-4460,-16176,825,2079,-1
-12004,7856,-3848,-1360,-5619,-1,-3732,-3964,-15136,-488,803,-1
-9768,7120,-4256,-1228,-5429,-1,-3200,-2568,-14380,-879,-758,-1
-8880,5524,-4188,-1766,-4886,-1,-1944,-816,-14172,-1665,-1958,-1
-9116,3960,-3092,-2255,-4629,-1,-712,488,-14500,-2425,-2530,-1
-10080,3216,-1816,-2383,-5066,-1,132,1372,-15676,-2988,-2403,-1
-11148,3240,-968,-2052,-5804,-1,832,1956,-17972,-3088,-1834,-1
-12280,4368,-504,-1573,-6836,-1,1880,2348,-20628,-3154,-1017,-1
-13060,5248,340,-116,-8106,-1,2808,2464,-23564,-2986,-287,-1
-13988,6716,880,1511,-9636,-1,3380,2556,-25616,-2017,246,-1
-14436,7972,1100,3747,-11296,-1,3144,2172,-25444,-320,617,-1
-14532,8552,1032,6100,-12830,-1,2972,1476,-24000,1308,768,-1
-14600,8268,896,8308,-14226,-1,2344,532,-22120,2159,820,-1
-14252,7472,668,10318,-15074,-1,1624,-120,-21136,1985,723,-1
-14232,7292,268,11584,-15972,-1,752,-488,-20480,1738,670,-1
-14240,6668,76,12469,-16562,-1,112,-928,-19940,1713,402,-1
-14848,6060,28,12573,-16895,-1,632,-1252,-20020,1769,-47,-1
-14472,5348,32,12632,-16333,-1,704,-1136,-19908,1639,-551,-1
