ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
10096,32767,-27460,-2591,32767,-1,-13540,7980,-8468,-7743,-23814,-1
224,32767,-30184,4539,32767,-1,-7020,12148,-12596,-7180,-25160,-1
-9404,32767,-30824,14427,32767,-1,-8308,10208,-17400,-4518,-20960,-1
-18156,27648,-29256,23766,32767,-1,-16608,5736,-17832,-2407,-18345,-1
-19972,24460,-29312,27225,29939,-1,-18484,3220,-14760,-2462,-16367,-1
-19208,20044,-24820,25845,24229,-1,-19488,1904,-8712,-2414,-16263,-1
-19220,12492,-18340,21294,20042,-1,-18560,2144,-10184,-1462,-17539,-1
-20340,5412,-15264,19441,15606,-1,-16120,4096,-11888,-3441,-16848,-1
-18504,904,-13492,16460,10420,-1,-13224,6236,-13436,-4839,-15026,-1
-15036,-1992,-10472,13903,6309,-1,-11628,6296,-11772,-4549,-13601,-1
-12624,-3144,-8204,13604,3090,-1,-9484,5060,-11676,-4279,-13369,-1
-6468,-2696,-8592,14986,1029,-1,-9020,4200,-10708,-5261,-13599,-1
-1364,1892,-8932,18582,-679,-1,-9580,3184,-9252,-6177,-13405,-1
540,3732,-8340,21803,-3258,-1,-9916,2600,-9140,-6798,-13312,-1
-2852,3944,-7008,23583,-6853,-1,-9740,1916,-9588,-6954,-13245,-1
-6364,4256,-8048,22463,-9922,-1,-11164,1964,-11608,-6701,-13232,-1
-6708,5132,-9504,20078,-11964,-1,-11728,2476,-12972,-5667,-12932,-1
-5036,4192,-9404,15063,-12635,-1,-11976,3224,-13564,-4948,-12725,-1
-4316,3296,-9284,12298,-15329,-1,-11628,3672,-12784,-4119,-12263,-1
-2136,2624,-9804,10726,-17506,-1,-11824,3740,-12212,-3995,-11736,-1
-1184,1836,-10204,10340,-19409,-1,-11540,3772,-12104,-4043,-11168,-1
-1116,712,-9824,11743,-20168,-1,-11080,3560,-12360,-4402,-10425,-1
-1112,1088,-9636,13046,-19694,-1,-11300,3592,-12952,-4841,-9712,-1
-1048,2824,-8972,13222,-19453,-1,-12000,3852,-13880,-5718,-8956,-1
-708,4556,-8252,12118,-20750,-1,-14588,3932,-14548,-8038,-8552,-1
-136,6008,-8412,10939,-22845,-1,-15376,2960,-14216,-8967,-7551,-1
484,7884,-7660,9642,-25215,-1,-14832,1844,-13780,-6785,-6077,-1
372,10024,-6268,7931,-27000,-1,-13832,528,-14852,-2674,-5062,-1
300,11340,-5156,5922,-28104,-1,-13564,-604,-16472,127,-4722,-1
-304,11736,-4552,4407,-29381,-1,-13136,-1884,-17016,859,-4904,-1
1284,12128,-5252,3168,-29566,-1,-11244,-2896,-15184,3282,-5131,-1
2272,12668,-5224,2845,-30197,-1,-11220,-2768,-13768,7325,-5990,-1
1584,12268,-5732,3349,-31303,-1,-12468,-2680,-12392,10074,-7264,-1
532,12516,-5728,4743,-32768,-1,-13860,-2640,-12480,10188,-8657,-1
-784,14588,-4944,5887,-32768,-1,-15776,-2852,-14196,5739,-9287,-1
-2084,17672,-2844,5043,-32768,-1,-14880,-2108,-14824,566,-9168,-1
-2284,20304,-1732,3253,-32768,-1,-13840,-688,-15268,-1065,-9102,-1
-628,22496,-1884,1489,-32696,-1,-12312,-1008,-16080,681,-8652,-1
1544,23540,-2780,1042,-32768,-1,-12840,-1596,-16364,926,-8306,-1
2620,22632,-2904,2171,-32768,-1,-11672,-2448,-16084,1861,-8045,-1
2856,21280,-3704,4315,-32768,-1,-12000,-3352,-15324,2788,-8194,-1
2612,21044,-3764,5902,-32574,-1,-10636,-3644,-13940,3000,-8510,-1
3064,22400,-3376,6212,-29984,-1,-9444,-3400,-11888,3511,-8372,-1
3196,24056,-2224,4954,-27526,-1,-10100,-3852,-10400,3557,-8888,-1
5348,25008,-2424,4472,-26004,-1,-11396,-4464,-10144,2317,-9958,-1
4460,25224,-2208,4259,-25319,-1,-9496,-5388,-13060,1569,-10808,-1
3588,25832,-1036,4613,-24735,-1,-11836,-5276,-12756,1318,-11424,-1
2636,26948,480,3632,-23628,-1,-11844,-5184,-13092,1623,-12322,-1
1484,28316,1820,1146,-21994,-1,-11876,-4948,-13416,1311,-12920,-1
1568,29488,996,-2010,-19197,-1,-12084,-3676,-13412,717,-13293,-1
2140,29512,584,-5022,-15460,-1,-11776,-2264,-13096,207,-13444,-1
2684,28456,96,-8152,-11248,-1,-11648,-1920,-13240,-442,-13315,-1
4748,27004,-1108,-9728,-7615,-1,-12352,-2532,-13688,-1213,-13332,-1
4004,27116,-2384,-11165,-3963,-1,-12984,-3464,-12800,-1301,-13902,-1
2632,27176,-4580,-11858,-235,-1,-12328,-4768,-12876,-1301,-14479,-1
2356,26084,-6288,-12208,4389,-1,-14000,-5908,-13240,-2883,-15357,-1
2872,26172,-6508,-13445,8664,-1,-14840,-6656,-13896,-4538,-16867,-1
3908,27140,-9896,-14445,11854,-1,-15848,-5848,-15952,-5101,-18485,-1
6740,27384,-17868,-13977,13901,-1,-15480,-4092,-17348,-2656,-19410,-1
9288,25160,-26096,-11204,15967,-1,-16392,-2032,-16808,721,-20086,-1
9828,22440,-30528,-8518,18387,-1,-14456,-492,-16344,2619,-19744,-1
10604,19816,-32768,-5344,21482,-1,-13096,3000,-14408,3621,-19504,-1
10608,18752,-32768,423,24455,-1,-9916,6204,-11832,3024,-19506,-1
7636,17816,-32768,8203,25118,-1,-10004,6988,-10160,2378,-18498,-1
2396,17028,-32768,17092,22457,-1,-11056,7740,-8256,-598,-17845,-1
-2760,16520,-32232,23983,16646,-1,-11828,7172,-9248,-2809,-16410,-1
-6784,15728,-27448,26458,10714,-1,-12120,7296,-9816,-5084,-15061,-1
-9584,14552,-21288,24180,7718,-1,-12824,5900,-12604,-6546,-13249,-1
-10332,11412,-16500,20570,5154,-1,-13496,3936,-15720,-5661,-11622,-1
-9360,4552,-14716,19324,2097,-1,-14680,2468,-15044,-3605,-10792,-1
-8120,-688,-14448,20392,-1124,-1,-14648,980,-14464,-2089,-10631,-1
-7844,-2000,-14388,21084,-3586,-1,-14572,884,-12660,-1870,-10908,-1
-8316,-1484,-13728,21692,-5128,-1,-12364,1644,-11208,-2141,-11426,-1
-8108,1376,-12396,21429,-6582,-1,-10800,2324,-9668,-2600,-11687,-1
-7928,3468,-11052,21237,-8418,-1,-8596,3684,-9616,-3244,-11550,-1
-8932,5584,-9188,20809,-11078,-1,-8440,4132,-10420,-3574,-11080,-1
-8416,7220,-7712,19726,-13985,-1,-8840,4432,-11244,-3878,-10085,-1
-6932,7176,-7180,18449,-16764,-1,-10000,3480,-12004,-4565,-9209,-1
-6200,5852,-6784,16214,-17912,-1,-11260,2468,-13428,-5365,-8526,-1
-4556,4712,-5976,14073,-18671,-1,-12740,1500,-14244,-5444,-8257,-1
-2448,4840,-4808,12866,-19227,-1,-12452,1160,-14704,-5030,-8202,-1
-1724,5484,-3848,12156,-19595,-1,-11772,1124,-14256,-4246,-7831,-1
-1644,6024,-2976,11565,-20452,-1,-11324,1616,-13348,-3148,-7574,-1
-1576,6256,-2752,10605,-21066,-1,-11544,2092,-13192,-3048,-7764,-1
-1636,6200,-2864,9193,-21075,-1,-12384,1696,-13020,-3825,-7822,-1
120,6792,-2944,7368,-20837,-1,-12728,1084,-13552,-3875,-7742,-1
1256,7084,-3120,5988,-21073,-1,-12420,-64,-13508,-1798,-7463,-1
3580,8584,-2560,3871,-22174,-1,-12060,-1028,-14488,206,-7275,-1
1484,9664,-2136,2299,-23530,-1,-11752,-1616,-15380,-556,-6913,-1
2084,10168,-3924,821,-24738,-1,-13624,-2640,-15424,-2448,-5823,-1
1840,11288,-4408,-409,-25835,-1,-13196,-2492,-14420,-2999,-5021,-1
2784,11872,-6104,-1014,-26479,-1,-13568,-3468,-15692,-502,-5706,-1
3320,12408,-7172,-579,-27352,-1,-14032,-4072,-16136,1859,-6750,-1
2304,13284,-6600,-47,-28864,-1,-13932,-4412,-17032,2532,-7414,-1
1024,14768,-5460,106,-30500,-1,-15756,-4196,-17188,2506,-7086,-1
-932,17500,-3988,-303,-31891,-1,-15956,-3428,-17100,1302,-7279,-1
-1952,20432,-4412,-1296,-32768,-1,-13988,-2288,-15940,1105,-7751,-1
-1888,22088,-5236,-1646,-32768,-1,-13268,-1432,-14508,3379,-7995,-1
-944,22476,-4872,-1594,-32768,-1,-12492,-352,-13508,3190,-7886,-1
572,22684,-4636,-641,-32768,-1,-12072,-8,-12180,2199,-7358,-1
628,22704,-2708,686,-32768,-1,-11260,56,-11668,1883,-6825,-1
416,23300,-2308,2413,-32768,-1,-10500,440,-11312,1818,-6566,-1
804,25372,-2520,2862,-32768,-1,-9436,252,-11404,1392,-6058,-1
2364,28888,-1896,1203,-31041,-1,-8920,-524,-12200,460,-5211,-1
3408,31056,-1316,-1791,-28139,-1,-9352,-1716,-13636,-226,-4489,-1
3416,31124,-492,-4592,-25063,-1,-9348,-3236,-14992,223,-4077,-1
2720,30232,-2188,-6975,-21975,-1,-9836,-4880,-15952,976,-4108,-1
4020,28760,-4932,-8587,-18216,-1,-9636,-6372,-15832,1786,-4574,-1
4180,27524,-4756,-10897,-13941,-1,-10440,-7480,-14936,1661,-5897,-1
2612,26720,-3688,-13458,-9687,-1,-12332,-8200,-13660,1514,-7891,-1
476,25684,-3560,-16129,-5641,-1,-16320,-9848,-11844,456,-12039,-1
-664,23584,-6360,-17613,-1650,-1,-15272,-10348,-9320,1445,-14947,-1
900,21228,-11964,-16956,2671,-1,-15296,-10020,-8340,1603,-17325,-1
2568,20888,-12896,-15344,7240,-1,-12892,-8880,-8980,1262,-18916,-1
2604,22248,-12644,-13654,11990,-1,-11700,-7356,-9932,296,-20026,-1
2408,22864,-15916,-10782,15690,-1,-12868,-6040,-11952,-1467,-21496,-1
1708,22884,-19924,-7331,18415,-1,-14720,-3688,-13944,-4319,-20968,-1
1460,22628,-22928,-3750,20419,-1,-19020,-320,-16220,-4279,-19897,-1
2344,20732,-27440,717,21204,-1,-20360,5360,-16544,-2947,-20241,-1
2128,17972,-31256,5462,20873,-1,-13052,7836,-19180,1631,-19273,-1
576,15464,-32768,10887,19918,-1,-9596,8044,-17016,5741,-18204,-1
-1960,14108,-32768,16267,19037,-1,-9196,6196,-13732,6811,-16938,-1
-4020,13572,-32768,20143,17991,-1,-9896,3948,-11200,5031,-15850,-1
-4784,13712,-32768,21977,16506,-1,-10548,3192,-9048,1285,-15486,-1
