ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-14232,4968,-268,2572,1475,-1,5244,-344,-19424,1627,907,-1
-13784,4616,-160,2302,2679,-1,4604,-664,-18216,2233,1166,-1
-13168,4348,-456,1744,3897,-1,4832,-692,-17024,2576,1733,-1
-12152,3904,-368,1146,5292,-1,5032,-672,-16116,2940,2323,-1
-11208,3412,-364,321,6804,-1,4864,-512,-15288,3340,2803,-1
-10900,3164,-348,-787,8338,-1,4020,-212,-15224,3871,3050,-1
-10940,2904,-108,-1767,9529,-1,3080,600,-16216,4027,3013,-1
-12508,2700,244,-2690,10120,-1,3920,2084,-19044,3623,2561,-1
-15516,2884,424,-3356,9898,-1,5264,4388,-22568,3681,1943,-1
-18804,3524,976,-3561,9244,-1,5400,5680,-25628,4470,1509,-1
-21148,4580,1116,-3125,8258,-1,2956,5472,-25948,5726,1732,-1
-22508,6088,1616,-2434,6801,-1,308,3988,-25448,5314,2674,-1
-24112,7108,2008,-1808,5035,-1,-576,2236,-26856,3804,3654,-1
-25312,7108,1720,-1852,3779,-1,-5988,2032,-25568,1528,4087,-1
-26012,6912,672,-2421,2976,-1,-636,600,-30548,1648,3971,-1
-25828,6712,-748,-3349,2559,-1,1960,-8,-31176,-72,3792,-1
-24240,6096,-2740,-4408,2454,-1,360,-776,-26400,-172,3165,-1
-21372,4988,-4288,-5127,2585,-1,668,-1856,-24152,636,2443,-1
-18080,3904,-5240,-5858,2973,-1,2320,-2876,-22628,416,2144,-1
-15348,3312,-5192,-6672,3631,-1,1228,-2896,-20540,-79,1962,-1
-13408,2788,-4692,-6963,4488,-1,-164,-2244,-18364,-276,1644,-1
-12080,3280,-4144,-6998,5539,-1,-928,-1036,-16472,-573,1016,-1
-11520,4176,-3724,-6497,6290,-1,-576,424,-15448,-1005,390,-1
-11184,4816,-3320,-5629,6447,-1,164,1692,-15532,-1553,138,-1
-11172,5688,-2900,-4518,6085,-1,1212,2704,-16500,-1870,269,-1
-11600,6352,-2744,-3326,5202,-1,2232,3120,-18128,-2074,555,-1
-12220,6788,-2384,-2212,3985,-1,3088,3016,-20252,-1851,697,-1
-12856,6672,-2776,-1273,2544,-1,3352,2336,-22036,-1058,617,-1
