ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
3752,7548,-5496,-5792,5042,-1,-5368,-1400,-18096,-14,756,-1
4156,8660,-5544,-6028,4770,-1,-5848,-1060,-18308,-49,495,-1
4228,8408,-5664,-6490,4698,-1,-5736,-932,-17932,107,423,-1
4380,6620,-7004,-7449,4341,-1,-5360,-912,-18356,23,384,-1
4360,6492,-7784,-7307,4002,-1,-5336,-1044,-18340,-115,157,-1
3884,6304,-8292,-7244,4267,-1,-5464,-1316,-18328,-166,-157,-1
3060,6292,-8152,-7460,5286,-1,-5212,-1040,-18140,36,-164,-1
4392,5300,-7608,-6474,5450,-1,-5268,-668,-17812,116,-324,-1
2120,3676,-10128,-6706,6714,-1,-5216,-676,-17428,111,-496,-1
1696,3076,-11508,-6351,7298,-1,-5220,-716,-17632,-82,-567,-1
980,2580,-13352,-6029,7651,-1,-5100,-900,-17824,-361,-711,-1
160,2080,-14560,-6293,7843,-1,-4788,-940,-18252,-319,-835,-1
-8,1576,-15936,-6263,7575,-1,-5016,-796,-18160,31,-960,-1
212,600,-17320,-6080,6919,-1,-4976,-624,-17964,215,-962,-1
832,-508,-18424,-5581,6432,-1,-4664,-384,-17588,88,-875,-1
1012,-272,-18988,-4567,5737,-1,-4732,-164,-17592,-97,-613,-1
1112,-204,-18876,-3442,4695,-1,-4780,-24,-17616,-290,-440,-1
