ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
23684,-32768,-32768,-9295,21472,-1,-32768,-4000,-15404,10997,-1611,-1
15296,-27376,-32768,-9119,-12497,-1,-32524,-3124,-6768,10522,1552,-1
7024,-4160,-27280,-584,-23832,-1,-32768,-5132,-12116,7271,-973,-1
5820,5200,-4928,-329,-32768,-1,-30144,-4728,-14288,-1415,-2006,-1
-1524,-2468,-5504,2781,-32768,-1,-22036,-2812,-13712,1165,-2103,-1
-2468,-10920,-18572,2327,-32768,-1,-17760,-1160,-11652,6548,-1903,-1
-1792,-3592,-15620,4187,-32768,-1,-13352,-1236,-12232,8786,-1655,-1
-7284,5276,-10236,15493,-32768,-1,-7396,-1452,-12952,11317,-944,-1
-8928,4680,-2160,21831,-32768,-1,-4544,-2292,-11396,13720,-183,-1
-9696,2708,3140,27847,-32768,-1,-4320,-1772,-9896,15466,490,-1
-9788,6532,7244,30766,-32692,-1,-5816,-1304,-6292,16539,257,-1
-22796,1284,11736,32767,-32768,-1,-2132,-1044,-6080,18497,35,-1
-17932,-832,6460,32767,-32768,-1,-1444,572,-3544,21176,-466,-1
-18504,-7280,8548,32767,-32768,-1,1580,1164,-1956,26514,-598,-1
-19284,-15984,3044,32767,-32768,-1,1656,1292,-1536,31418,-65,-1
-28980,-17456,8208,32767,-32768,-1,1636,1036,-2284,32767,-410,-1
-32768,-13396,10756,32767,-32768,-1,-1180,1208,-1152,32767,-963,-1
-32768,-8724,11764,32767,-32768,-1,-1300,740,-2936,29823,-2046,-1
-32768,-3260,10124,32767,-32768,-1,-1024,768,-3724,23467,-3270,-1
-31072,184,9336,28112,-32768,-1,1400,1100,-3636,17049,-4228,-1
-29220,8572,10744,22443,-32768,-1,3556,828,-3080,14402,-2710,-1
-30180,20752,11240,15649,-32768,-1,4424,1056,-1488,13924,-551,-1
-26876,22164,12532,13681,-32768,-1,4484,1244,-332,14255,1616,-1
-24172,25892,11152,12562,-32768,-1,3088,1352,-664,12658,3684,-1
-31564,28100,3748,14653,-32768,-1,140,1516,-1952,5110,5655,-1
-32768,30184,9016,11477,-32768,-1,-4704,408,-3340,-8047,8696,-1
-32768,24280,14580,6446,-32768,-1,-32768,328,-12572,-29399,9411,-1
-24684,32767,8944,6035,-32768,-1,-32768,-1436,-5388,-32768,-5841,-1
-32768,32767,4216,3997,-32768,-1,-25136,-7328,-18148,-32768,-871,-1
