ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-20528,2912,3724,8742,9848,-1,-1352,-6816,-16520,2534,-4311,-1
-20436,2676,3140,7652,10858,-1,-2968,-3336,-17656,-1416,-2538,-1
-20956,2336,1376,5942,11386,-1,-3472,-1308,-19720,-3170,-1262,-1
-20912,2784,-408,4616,11478,-1,-2888,-660,-20932,-2846,-981,-1
-20272,3396,-1100,3795,10498,-1,-2268,-2184,-20284,-878,-1028,-1
-19164,4072,-876,2538,8973,-1,-2216,-4532,-18452,146,-870,-1
-17616,4368,-280,1683,7766,-1,-1796,-6112,-17532,-250,-685,-1
-16236,3896,288,734,6703,-1,-1336,-6636,-17144,-1265,-415,-1
-15268,3164,652,-236,5691,-1,-1656,-6960,-17464,-2286,-310,-1
-14816,2056,196,-1074,5031,-1,-1812,-6048,-17624,-3133,-291,-1
-14184,2088,572,-1787,4051,-1,-1564,-4844,-18288,-3119,-256,-1
-14592,1716,616,-2795,3097,-1,-1708,-3476,-18596,-2719,-200,-1
-15032,2848,948,-2232,2053,-1,-1684,-2624,-18748,-2455,-355,-1
-15860,3112,1028,-3322,892,-1,-1820,-2064,-18172,-1713,-701,-1
-16532,4064,996,-3205,-449,-1,-1644,-1684,-19348,-1995,-1363,-1
-17840,5144,1140,-3265,-2144,-1,196,-804,-21808,-3473,-1489,-1
-19352,6116,1344,-3402,-3970,-1,-464,356,-23224,-3705,-1391,-1
-20460,6812,1044,-3452,-5799,-1,-1148,1424,-23348,-761,-906,-1
-19756,6584,272,-4031,-7337,-1,-1540,1012,-22168,3332,-253,-1
-17804,6528,-544,-4874,-8106,-1,1196,1860,-18600,4759,1127,-1
-16040,6428,-1684,-6236,-8263,-1,356,1048,-15720,2851,2899,-1
-14940,6056,-3000,-7356,-7940,-1,-1468,-584,-15084,700,4523,-1
-14316,5476,-4288,-8172,-7387,-1,-2852,-2244,-15688,-837,5467,-1
-14544,4976,-5016,-8494,-6339,-1,-3728,-3588,-15948,-1082,5672,-1
-13284,5244,-4864,-8897,-5522,-1,-3596,-5284,-16448,-1263,5646,-1
-12420,5512,-4276,-8465,-4636,-1,-2992,-6748,-16828,-1656,5348,-1
-12200,5644,-3704,-7894,-4257,-1,-2636,-7628,-18388,-2054,5104,-1
-13068,5800,-2424,-7358,-3125,-1,-2092,-7272,-19624,-2376,4584,-1
-14108,5552,-2008,-7221,-2307,-1,-1016,-5724,-20320,-1532,3912,-1
-14668,5436,-1684,-6153,-1713,-1,-1128,-4104,-20368,691,3408,-1
-14928,5556,-1808,-4910,-1396,-1,-1188,-2812,-19560,2537,3066,-1
-15272,5676,-1756,-3809,-1400,-1,-2016,-2572,-18344,3691,2807,-1
-15876,6512,-1888,-2285,-1451,-1,-2828,-2972,-17376,3639,2667,-1
-16416,7220,-1828,-1004,-1704,-1,-2872,-4040,-16876,2677,2633,-1
-17208,7852,-1864,130,-1674,-1,-2704,-5276,-17216,1594,2623,-1
-17384,7860,-1816,1129,-1334,-1,-2568,-6352,-17856,961,2441,-1
-17360,7272,-1788,1887,-670,-1,-2504,-6748,-18272,474,2322,-1
-17064,6260,-1908,2005,425,-1,-3016,-6616,-18796,648,1821,-1
-17188,5308,-1712,1865,1963,-1,-2420,-6216,-18580,1122,1188,-1
-17068,4392,-1560,1464,3472,-1,-2436,-5976,-18096,1568,482,-1
-16676,3688,-1224,1118,4605,-1,-1956,-5820,-17368,1604,44,-1
-16196,3196,-804,770,5502,-1,-1836,-5620,-17084,1407,-17,-1
-15684,3272,-144,456,5915,-1,-1700,-5644,-16472,1115,24,-1
-15280,3456,504,224,5921,-1,-1548,-5724,-16116,784,-3,-1
-14684,3592,1092,157,5663,-1,-1408,-5644,-15928,598,-160,-1
-14280,3808,1416,284,5258,-1,-1100,-5872,-15888,474,-373,-1
-14032,3880,1644,623,4675,-1,-1200,-6144,-15996,332,-509,-1
-13864,3888,1664,1097,3928,-1,-1096,-6288,-15748,215,-580,-1
-13592,3960,1860,1555,3037,-1,-732,-6660,-15852,241,-731,-1
-13324,4136,1772,1948,2132,-1,-832,-7096,-15560,-90,-889,-1
-13420,4108,1828,2444,1409,-1,-1204,-7464,-15392,-467,-1224,-1
-13224,4716,3204,2940,330,-1,-1188,-7732,-15084,-972,-1608,-1
