ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-640,-196,-5516,-32177,28453,-1,-192,-1276,-20828,-930,984,-1
-1736,-76,-7088,-31156,29552,-1,-152,-1424,-20840,-690,680,-1
-1848,160,-7056,-31067,29047,-1,-328,-1544,-21016,-379,362,-1
-2520,-2524,-7780,-31869,28167,-1,-968,-1580,-20892,-293,46,-1
-2104,-4176,-8508,-32596,27792,-1,-1200,-1520,-20288,-491,-111,-1
-1700,-3064,-11700,-32493,27458,-1,-1400,-1516,-19928,-674,-314,-1
-2752,-2272,-13584,-32768,26393,-1,-1228,-1276,-20340,-920,-780,-1
-3244,-4220,-15248,-31543,25876,-1,-980,-1168,-20752,-1059,-1119,-1
-3608,-4632,-17044,-31536,24004,-1,-1516,-892,-20852,-1058,-1218,-1
-3264,-7480,-17380,-30914,22063,-1,-704,-712,-21376,-608,-1141,-1
-5640,-9432,-23032,-28666,20675,-1,-576,-576,-21408,-314,-1092,-1
-6076,-11700,-28408,-25289,18761,-1,-804,-508,-20876,-319,-1123,-1
-6768,-13136,-32332,-19119,15845,-1,-172,-284,-20780,-240,-893,-1
-6452,-12952,-32768,-12782,11325,-1,472,196,-21332,180,-164,-1
-6212,-13968,-32768,-6099,5515,-1,684,552,-21524,680,792,-1
-5284,-15488,-32768,155,73,-1,520,348,-21520,1284,1505,-1
-4956,-13700,-32768,5872,-5535,-1,-116,-72,-21668,1674,1735,-1
-3388,-13476,-32768,12552,-11281,-1,-980,-736,-21592,1884,1640,-1
-2548,-12512,-32768,19174,-16856,-1,-1784,-1180,-20812,1832,1315,-1
-3736,-10032,-29380,25805,-21400,-1,-2048,-1608,-20056,1382,800,-1
-4308,-8916,-26208,30911,-24918,-1,-1816,-1708,-20112,795,250,-1
-4876,-8312,-22612,32767,-27110,-1,-1032,-1400,-20484,455,38,-1
-5600,-6320,-20144,32767,-28218,-1,-296,-892,-21072,537,146,-1
-5608,-3692,-16704,32767,-28499,-1,144,-552,-21632,823,408,-1
-4744,-1644,-14740,32767,-28313,-1,260,-424,-21776,1228,582,-1
-3916,176,-13024,32767,-27741,-1,-104,-336,-21708,1590,514,-1
-3020,-336,-11496,32767,-25391,-1,-8,-364,-21072,1707,365,-1
-2876,788,-10256,32767,-22429,-1,64,-588,-20520,1650,365,-1
-1456,1908,-7048,32767,-20639,-1,112,-504,-20372,1680,514,-1
-364,1608,-4692,32767,-19145,-1,176,-356,-20456,1587,644,-1
500,2180,-1904,32767,-18128,-1,180,-76,-20160,1437,702,-1
1488,4320,1212,32767,-17757,-1,284,-304,-20664,1115,734,-1
2160,5484,1404,32767,-15543,-1,-712,-480,-20712,966,568,-1
2984,2784,2540,32767,-14744,-1,-668,-1280,-21384,981,91,-1
4236,-988,5088,32767,-14535,-1,-440,-2040,-21312,1056,-640,-1
4252,-2316,8292,32767,-16555,-1,-208,-2604,-21076,1024,-1453,-1
2840,-4576,8568,32767,-18169,-1,264,-2484,-20892,1012,-2013,-1
2420,-4348,11704,32767,-19206,-1,320,-1716,-21000,931,-2242,-1
-2348,2252,12680,30870,-22902,-1,528,-644,-20740,879,-2376,-1
352,5416,18080,32767,-21525,-1,780,520,-21168,861,-2223,-1
-504,10524,19764,29852,-18857,-1,1040,1248,-20976,821,-1895,-1
1128,17388,22948,26307,-15948,-1,900,1396,-20680,897,-1449,-1
2268,20092,24600,20822,-12481,-1,1240,1060,-20596,1077,-951,-1
3664,20380,25768,15119,-9232,-1,1368,496,-19608,1057,-363,-1
5776,19772,26604,7252,-6324,-1,1592,-56,-20412,832,337,-1
8424,19296,26636,3000,-2794,-1,976,-408,-20308,671,728,-1
9696,20352,28304,-1352,-204,-1,356,-792,-20604,511,764,-1
